country,id,artist,name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
ОАЭ,2xRtXbFAmk3cW6xE1zF7ye,Naseebo Lal,Tu Jhoom,0.42,0.481,7,-8.949,1,0.0395,0.255,0.000414,0.0909,0.0594,84.794,397547,4
ОАЭ,4xAYDw7NVSKkvMIE9vFTVu,Karim Mahmoud Abdelaziz,Elghazala Ray2a (feat. Mohamed Osama),0.888,0.72,6,-5.409,1,0.0453,0.195,4.66e-06,0.0726,0.801,121.999,161764,4
ОАЭ,7rdIKBTAQm4nLlpA5E8DBI,Ishowsped,Shake,0.643,0.766,2,-6.736,1,0.398,0.0303,0.0,0.102,0.383,179.963,156798,4
ОАЭ,7MTUN4bpk7Im3Sxz9oCULf,Kaifi Khalil,Kana Yaari,0.841,0.536,10,-6.866,0,0.118,0.103,0.0,0.185,0.582,96.013,226802,4
ОАЭ,5vUnjhBzRJJIAOJPde6zDx,Jnr Choi,TO THE MOON,0.745,0.65,2,-11.814,1,0.346,0.0451,0.00758,0.111,0.386,144.047,152137,4
ОАЭ,0sTlGEld0h8kIPZaKDYUf4,The Rare Occasions,Notion,0.309,0.883,9,-3.825,1,0.0808,0.0673,0.00111,0.0849,0.312,159.488,195121,4
ОАЭ,4dFq1cMDA1BOLGPFmaU8oI,Siilawy,عشانك,0.564,0.305,1,-11.511,1,0.0402,0.875,0.0,0.2,0.269,127.998,187501,4
ОАЭ,0hQNbQKW2dDATH1ngj4TI6,Kep1er,WA DA DA,0.785,0.907,10,-2.657,1,0.0938,0.00122,3.11e-06,0.213,0.685,126.004,183693,4
ОАЭ,5cRKj1kynNFqiliT2ndZ3y,Higuchi Ai,Akuma no Ko,0.561,0.686,6,-6.273,0,0.0473,0.267,0.0,0.137,0.22,89.97,227680,4
ОАЭ,4Sav8RLaXMBpTZX6xNPj0K,JAEHYUN,Try Again,0.435,0.352,2,-7.815,0,0.0371,0.814,0.0,0.247,0.345,85.82,178233,3
ОАЭ,6nqdgUTiWt4JbABDurkxMI,Hensonn,Sahara,0.615,0.521,2,-9.488,1,0.0318,0.146,0.772,0.11,0.045,115.016,171385,4
ОАЭ,3azJifCSqg9fRij2yKIbWz,Tory Lanez,The Color Violet,0.645,0.534,6,-10.8,0,0.0479,0.157,0.0,0.0863,0.463,105.02,226467,4
ОАЭ,1ZdhOMWyFR8Iv9eylMGYg2,Labrinth,Mount Everest,0.494,0.428,0,-7.239,0,0.203,0.233,0.0752,0.0816,0.441,87.723,157497,4
ОАЭ,29m79w9xPMH4YCD6r8JSmV,AP Dhillon,Excuses,0.837,0.717,5,-7.749,0,0.0822,0.0842,0.0,0.149,0.494,94.984,176233,4
ОАЭ,2I8EDARURigigunOxtg7oi,JELEEL!,DIVE IN!,0.705,0.753,6,-5.28,1,0.0485,0.000944,0.000127,0.385,0.368,140.023,100518,4
ОАЭ,1ko2lVN0vKGUl9zrU0qSlT,"Grover Washington, Jr.",Just the Two of Us (feat. Bill Withers),0.749,0.497,10,-12.609,0,0.105,0.41,0.0499,0.0504,0.585,95.818,438493,4
ОАЭ,6QHXcb0eFwOKZOZ9bOFmxm,ALTÉGO,Toxic Pony,0.775,0.652,0,-9.906,1,0.152,0.00757,0.000598,0.105,0.922,143.08,198042,4
ОАЭ,3LCwQoTrdQgHsGJE5gGVqx,GOT the beat,Step Back,0.636,0.81,1,-2.035,1,0.101,0.0205,1.04e-05,0.596,0.611,161.897,228613,4
ОАЭ,0R14hunYxRvkNZue5WL4Oc,Adie,Tahanan,0.394,0.366,3,-10.855,1,0.031,0.799,1.05e-06,0.315,0.3,109.862,293727,4
ОАЭ,6nQ1B216Liiydhgn2gar0o,Saucy Santana,Material Girl,0.876,0.7,2,-7.137,1,0.282,0.0421,0.0,0.542,0.433,101.995,188966,4
ОАЭ,2K7xn816oNHJZ0aVqdQsha,The Neighbourhood,Softcore,0.575,0.568,9,-5.509,0,0.03,0.0484,0.000417,0.286,0.37,93.986,206280,4
Панама,6ohTBTmcNHe9UzvxAgA9wJ,Lauri Garcia,Miel,0.801,0.401,0,-8.082,1,0.0491,0.909,0.0,0.158,0.595,126.455,124590,4
Панама,0Bv7O6fmZk3GrNQFYJaXPn,La Pantera,"Cayó La Noche (feat. Cruz Cafuné, Abhir Hathi, Bejo, EL IMA) [Remix]",0.672,0.745,5,-5.269,0,0.3,0.438,9.29e-06,0.0699,0.739,173.974,413111,4
Панама,1AhNxunSSizAllibrQ7jhu,Quevedo,Ahora Y Siempre,0.659,0.629,4,-7.86,1,0.0825,0.716,0.0,0.422,0.416,118.964,149275,4
Панама,1GY7NGKKekV3TWGgeOQeUh,Eddy Joniel,Sexy Lady - Remix,0.763,0.718,5,-5.985,1,0.299,0.0671,0.0,0.378,0.69,102.917,260017,4
Панама,270k38FpoKhnvZLv50NlTr,j-hope,항상 (HANGSANG),0.832,0.896,6,-4.673,1,0.233,0.161,4.97e-05,0.247,0.618,178.996,229676,4
Панама,0HINQFSerZ6iMfSsaTO3G5,DEKKO,12x3,0.869,0.727,2,-4.956,1,0.121,0.00118,6.97e-05,0.183,0.613,93.989,159200,4
Панама,79nEEoEPY2w8EXj9hjn5oc,Yung Lean,Ginseng Strip 2002,0.601,0.712,1,-9.433,1,0.0431,0.0848,0.0,0.479,0.386,114.998,154000,4
Панама,6KE3Fs6LMzi4hJI3eFqyLC,eAeon,Don't (feat. RM),0.63,0.596,4,-7.965,0,0.0328,0.106,0.01,0.0983,0.275,106.935,205387,4
Панама,4hAYQuavbB0FYhyxBTbVal,Alex Luna,Te Marqué Pedo,0.836,0.66,1,-3.939,0,0.0648,0.724,0.0,0.112,0.829,135.091,216000,4
Панама,6JLms20xagDkDJ1K9bUqDV,ØMI,You (Prod. SUGA of BTS),0.676,0.477,8,-8.967,1,0.0545,0.0423,0.0,0.0678,0.521,135.888,187364,4
Панама,10IfXtjKQmOiON7tNAHv0y,JIN,Yours,0.488,0.427,6,-7.383,1,0.0382,0.354,0.0,0.0797,0.157,72.035,264840,4
Панама,1Q5ccy6FsY9LIrXebNYOXF,Jorkan,TUS FALLOS,0.584,0.559,4,-6.375,0,0.324,0.414,1.25e-06,0.11,0.0895,63.404,384000,5
Панама,7v8wKvNQQIxkugCFFjrkaO,Aimer,残響散歌,0.367,0.896,11,-4.002,1,0.091,0.000627,0.0,0.207,0.38,170.863,184893,4
Панама,6KJDaCeFQ5Su8YGHpArwJ2,Chris Lebron,Enseñame,0.769,0.602,1,-7.197,1,0.134,0.574,0.0342,0.144,0.875,89.99,208348,4
Панама,7t9nTOyLgrsmRe5jjqwUQx,Canal RCN,Amor Qué Me Hiciste,0.473,0.425,9,-6.856,1,0.0264,0.442,0.0,0.22,0.438,162.964,259245,3
Панама,3NULjteyVVY9F7WrAXOZIG,HONNE,Crying Over You ◐ (feat. RM & BEKA),0.514,0.652,1,-7.452,0,0.107,0.0835,0.0,0.384,0.421,82.501,244859,4
Панама,58HvfVOeJY7lUuCqF0m3ly,Elley Duhé,MIDDLE OF THE NIGHT,0.41,0.611,4,-8.271,0,0.0467,0.0228,0.0,0.116,0.0899,185.727,184448,3
Панама,4Eefey3uN90Abhbr47zKmC,Younha,WINTER FLOWER(Feat.RM),0.564,0.796,0,-3.698,1,0.0737,0.118,0.0,0.0938,0.241,95.946,221133,4
Панама,3GaGWoU1KfVqgl7vnRHP55,C. Tangana,Demasiadas Mujeres,0.658,0.453,9,-7.378,0,0.39,0.131,0.0002,0.0848,0.358,126.043,153960,4
Панама,39EXZNMxb4RBHlRjnRaOKp,V,Sweet Night,0.462,0.339,3,-7.943,1,0.025,0.495,8.15e-06,0.0893,0.149,92.106,214259,4
Панама,7BbaIYAdi3pg4MGl6PHwPv,Yeat,Monëy so big,0.693,0.575,2,-7.633,1,0.0906,0.121,0.0,0.104,0.353,138.016,160052,4
Панама,3eSCPt6StovDAIps2XhZ2Z,j-hope,Base Line,0.909,0.644,9,-5.32,1,0.203,0.0376,0.0111,0.401,0.228,94.982,89770,4
Панама,2LowwiemmGMzzNSH1PJprK,V,It's Definitely You,0.737,0.731,10,-3.193,0,0.0706,0.241,0.0,0.087,0.761,94.999,230693,4
Панама,1Y7AZ3akqDipAyo6mmOQTy,Agust D,Daechwita,0.65,0.827,8,-4.014,1,0.0599,0.0229,0.0,0.121,0.223,144.995,225668,4
Панама,5UMPPsXaGbR1qtzcnEtTpM,j-hope,Hope World,0.706,0.895,1,-4.456,1,0.16,0.0138,0.0,0.595,0.771,117.007,204931,4
Панама,2jk6oBuLiCZJTDWhlJEzIw,j-hope,Airplane,0.801,0.651,0,-7.855,1,0.0579,0.65,0.0,0.109,0.238,119.992,197914,4
Панама,20zr2Oef3PVeGRxjmSF5CC,j-hope,Blue Side (Outro),0.512,0.394,9,-10.202,0,0.0263,0.0149,0.901,0.309,0.083,80.522,90540,4
Панама,3N7ylprsYVhBncJIZhKy1G,BCA,TOP MODEL,0.826,0.673,7,-4.114,1,0.145,0.298,0.00157,0.204,0.688,92.025,188040,4
Панама,6J8lLpZoRCmB5pTrnB5jpV,Standly,Mi Gata,0.862,0.372,0,-10.909,0,0.453,0.554,0.0,0.144,0.494,94.994,202478,4
Панама,78GQP9XBSqpEDlMoPAbUAJ,j-hope,P.O.P (Piece Of Peace) Pt. 1,0.547,0.844,6,-5.294,1,0.0865,0.0066,2.32e-06,0.0604,0.666,175.814,181113,4
Панама,5cRKj1kynNFqiliT2ndZ3y,Higuchi Ai,Akuma no Ko,0.561,0.686,6,-6.273,0,0.0473,0.267,0.0,0.137,0.22,89.97,227680,4
Панама,5elW2CKSoqjYoJ32AGDxf1,ENHYPEN,Polaroid Love,0.738,0.67,7,-3.766,0,0.0439,0.458,0.0,0.361,0.651,138.055,184602,4
Панама,4et8cFiIp4NPpWfULoukzc,Jay Wheeler,Eazt,0.563,0.23,5,-10.062,1,0.11,0.877,0.0,0.118,0.334,180.086,216000,4
Панама,5vI1exL3zFhqFWDSL9fq5H,RM,uhgood,0.531,0.56,0,-6.827,1,0.0566,0.00135,0.016,0.131,0.0942,85.863,194384,4
Панама,2RPp1KWNZuwiiq5tlcBB9x,Chris Lebron,No Temas,0.738,0.603,7,-9.415,0,0.23,0.506,0.000824,0.102,0.744,79.967,232713,4
Панама,7rdIKBTAQm4nLlpA5E8DBI,Ishowsped,Shake,0.643,0.766,2,-6.736,1,0.398,0.0303,0.0,0.102,0.383,179.963,156798,4
Панама,6gozwgSkxsyN2ElDcMsg0r,Eiby,Nr0lo,0.618,0.512,9,-11.847,0,0.458,0.0755,0.0,0.0534,0.555,66.272,217809,5
Панама,2y6Ty2NPAsP84XJAtzLxuk,j-hope,Chicken Noodle Soup (feat. Becky G),0.827,0.817,2,-4.081,1,0.0953,0.00496,1.19e-05,0.294,0.167,97.008,235497,4
Панама,78kygHp1dvW1kncYjBgbe1,Ryan Castro,Mujeriego,0.758,0.621,9,-8.033,1,0.125,0.0628,0.0,0.0809,0.92,79.949,142500,4
Панама,7es67JIZ333OB30dYfjfal,Aitana,SI NO VAS A VOLVER,0.697,0.667,8,-4.039,1,0.0332,0.00445,0.0,0.119,0.275,116.996,155645,4
Панама,4UG2Fm0E98LhE2dlNxiAXx,JVKE,this is what falling in love feels like,0.424,0.438,11,-5.53,1,0.0553,0.617,0.0,0.0837,0.325,128.983,120308,5
Панама,1Y84lXBGSuri3tDPUkFwXT,Agust D,Give It to Me,0.657,0.751,11,-3.889,1,0.185,0.000833,1.05e-05,0.158,0.43,94.987,149525,4
Панама,5QKk5N5xJQGsWMhPM80Kfv,Carolina Gaitán - La Gaita,No se habla de Bruno,0.812,0.471,0,-8.314,0,0.0404,0.303,0.0,0.104,0.756,102.964,216120,4
Панама,2EIxlkSRyejFdD2Rp1Mmza,Agust D,Tony Montana,0.609,0.776,4,-5.837,1,0.0595,0.00026,1.46e-05,0.105,0.266,116.009,207874,4
Панама,1uw6eHdMtRlX6MtiZVJYB9,Galvan Real,La Magia,0.419,0.916,4,-3.188,0,0.0963,0.559,2.39e-06,0.0717,0.528,169.917,201052,4
Панама,4iwiYqzoLImJraKQ9Pf2I2,Goya Menor,Ameno Amapiano Remix (You Wanna Bamba),0.807,0.898,6,-5.837,0,0.0393,0.188,0.000395,0.0824,0.743,112.998,227101,4
Панама,503OTo2dSqe7qk76rgsbep,Dr. Dre,Still D.R.E.,0.816,0.775,11,-3.323,1,0.234,0.16,0.00031,0.0543,0.527,93.431,270587,4
Панама,56sdcbPR74RxqmKVbQzJ8s,j-hope,Daydream (백일몽),0.749,0.961,8,-6.518,0,0.0874,0.00512,0.0,0.175,0.859,116.037,228759,4
Панама,46HNZY1i7O6jwTA7Slo2PI,Coldplay,My Universe,0.573,0.711,1,-6.268,0,0.0406,0.0114,0.0,0.328,0.47,105.006,226198,4
Панама,2LVw2bIK99go1NdD77dUCW,BTS,Outro : Ego,0.808,0.903,0,-3.106,1,0.0957,0.0121,0.000248,0.0993,0.473,116.988,196199,4
Перу,0Bv7O6fmZk3GrNQFYJaXPn,La Pantera,"Cayó La Noche (feat. Cruz Cafuné, Abhir Hathi, Bejo, EL IMA) [Remix]",0.672,0.745,5,-5.269,0,0.3,0.438,9.29e-06,0.0699,0.739,173.974,413111,4
Перу,6ohTBTmcNHe9UzvxAgA9wJ,Lauri Garcia,Miel,0.801,0.401,0,-8.082,1,0.0491,0.909,0.0,0.158,0.595,126.455,124590,4
Перу,0HINQFSerZ6iMfSsaTO3G5,DEKKO,12x3,0.869,0.727,2,-4.956,1,0.121,0.00118,6.97e-05,0.183,0.613,93.989,159200,4
Перу,4hAYQuavbB0FYhyxBTbVal,Alex Luna,Te Marqué Pedo,0.836,0.66,1,-3.939,0,0.0648,0.724,0.0,0.112,0.829,135.091,216000,4
Перу,5XW4BwCrfYpci5zMbJxs4N,Wig Wam,Do Ya Wanna Taste It,0.559,0.793,2,-3.536,0,0.028,0.0191,0.0,0.394,0.69,92.034,176973,4
Перу,1AhNxunSSizAllibrQ7jhu,Quevedo,Ahora Y Siempre,0.659,0.629,4,-7.86,1,0.0825,0.716,0.0,0.422,0.416,118.964,149275,4
Перу,6J8lLpZoRCmB5pTrnB5jpV,Standly,Mi Gata,0.862,0.372,0,-10.909,0,0.453,0.554,0.0,0.144,0.494,94.994,202478,4
Перу,5KbD2E0IR5ae1JXuCXELvr,Lauti Andrade,Bombona (Todos Quieren Contigo),0.732,0.513,6,-8.9,0,0.172,0.209,0.0,0.125,0.852,99.685,144396,4
Перу,1O2pcBJGej0pmH2Y9XZMs6,Cris Mj,Una Noche en Medellín,0.87,0.548,10,-5.253,0,0.077,0.0924,4.6e-05,0.0534,0.832,96.018,153750,4
Перу,79nEEoEPY2w8EXj9hjn5oc,Yung Lean,Ginseng Strip 2002,0.601,0.712,1,-9.433,1,0.0431,0.0848,0.0,0.479,0.386,114.998,154000,4
Перу,5cRKj1kynNFqiliT2ndZ3y,Higuchi Ai,Akuma no Ko,0.561,0.686,6,-6.273,0,0.0473,0.267,0.0,0.137,0.22,89.97,227680,4
Перу,7t9nTOyLgrsmRe5jjqwUQx,Canal RCN,Amor Qué Me Hiciste,0.473,0.425,9,-6.856,1,0.0264,0.442,0.0,0.22,0.438,162.964,259245,3
Перу,3GaGWoU1KfVqgl7vnRHP55,C. Tangana,Demasiadas Mujeres,0.658,0.453,9,-7.378,0,0.39,0.131,0.0002,0.0848,0.358,126.043,153960,4
Перу,5elW2CKSoqjYoJ32AGDxf1,ENHYPEN,Polaroid Love,0.738,0.67,7,-3.766,0,0.0439,0.458,0.0,0.361,0.651,138.055,184602,4
Перу,2rDZhKnPaPG054ExZ6nXUS,Ryan Castro,Jordan,0.796,0.68,10,-5.555,0,0.37,0.0575,0.000683,0.103,0.71,179.923,176143,4
Перу,3MtrpXsSMPGuJnpULmVgzl,Claudio Armando,Boquita de Caramelo - Remix,0.735,0.789,10,-3.761,1,0.0565,0.0306,0.0,0.179,0.745,104.949,213944,4
Перу,6mmPpaltUZK7xjNlBPQQ0p,Rauw Alejandro,Desesperados,0.869,0.694,1,-3.35,0,0.0783,0.356,0.00125,0.0878,0.511,90.02,224997,4
Перу,7rdIKBTAQm4nLlpA5E8DBI,Ishowsped,Shake,0.643,0.766,2,-6.736,1,0.398,0.0303,0.0,0.102,0.383,179.963,156798,4
Перу,2Gq636OOGgxCTqEuzCZhsa,Bizarrap,"Tiago PZK: Bzrp Music Sessions, Vol. 48",0.656,0.823,1,-3.059,0,0.315,0.47,0.0,0.103,0.755,96.474,160000,4
Перу,3LCwQoTrdQgHsGJE5gGVqx,GOT the beat,Step Back,0.636,0.81,1,-2.035,1,0.101,0.0205,1.04e-05,0.596,0.611,161.897,228613,4
Перу,78kygHp1dvW1kncYjBgbe1,Ryan Castro,Mujeriego,0.758,0.621,9,-8.033,1,0.125,0.0628,0.0,0.0809,0.92,79.949,142500,4
Перу,58HvfVOeJY7lUuCqF0m3ly,Elley Duhé,MIDDLE OF THE NIGHT,0.41,0.611,4,-8.271,0,0.0467,0.0228,0.0,0.116,0.0899,185.727,184448,3
Перу,6kgm8RSRCeg6wblClhq8m5,Brunella Torpoco,Honda Costumbres,0.636,0.647,4,-10.497,0,0.0417,0.0693,5.94e-05,0.0321,0.801,174.968,297900,4
Перу,3E8xyYdIPpiH2wNEozE68I,Standly,Pégate,0.83,0.818,7,-5.028,1,0.0552,0.306,0.0,0.0906,0.828,98.008,186097,4
Перу,7v8wKvNQQIxkugCFFjrkaO,Aimer,残響散歌,0.367,0.896,11,-4.002,1,0.091,0.000627,0.0,0.207,0.38,170.863,184893,4
Перу,10hMM5nsZQf66ldBlgWBfG,Labrinth,All For Us - from the HBO Original Series Euphoria,0.348,0.652,3,-7.145,1,0.0931,0.0165,0.000264,0.33,0.172,70.956,192987,4
Перу,124RKptoEHiglKOeXdcPAc,JOSEPE EL DEMENTE,Morena Cachetona,0.57,0.621,8,-11.975,0,0.289,0.286,0.0,0.157,0.656,93.903,200654,4
Перу,5Jce5iqKgRPyg1z3DRJ3BZ,AGRUPACION RUSSKAYA,Boquita de Caramelo,0.62,0.852,2,-5.883,1,0.116,0.297,0.0,0.583,0.831,99.969,156698,4
Перу,3SdTKo2uVsxFblQjpScoHy,Ben E. King,Stand by Me,0.65,0.306,9,-9.443,1,0.0393,0.57,7.07e-06,0.0707,0.605,118.068,180056,4
Перу,1mSviQV9iQnGSRyvTIuxAj,Alvaro Diaz,Problemón,0.706,0.739,10,-3.753,1,0.0586,0.266,2.62e-05,0.126,0.371,91.906,192613,4
Перу,5QKk5N5xJQGsWMhPM80Kfv,Carolina Gaitán - La Gaita,No se habla de Bruno,0.812,0.471,0,-8.314,0,0.0404,0.303,0.0,0.104,0.756,102.964,216120,4
Перу,4ZkixVLaiTYhk4PVGMKUMu,Polemics MS,Enterrauw Tiradera,0.746,0.947,7,-3.97,1,0.303,0.307,0.0,0.222,0.642,126.148,409647,4
Перу,2MxHuZWC99rsELX9SrCW7K,Wisin,Buenos Días,0.679,0.806,8,-4.226,1,0.0517,0.0671,0.0,0.0847,0.966,171.915,199827,4
Перу,0fVDu1evgjX9CFD0cmuRrM,Tai Verdes,LAst dAy oN EaRTh,0.494,0.553,5,-5.57,1,0.197,0.413,4.17e-05,0.218,0.359,82.061,172756,4
Перу,75HnDKDqsmEzdOKFWe5FZS,Nathy Peluso,VIVIR ASÍ ES MORIR DE AMOR,0.62,0.803,5,-5.514,0,0.0536,0.0881,0.000155,0.1,0.717,102.0,257380,4
Перу,3o9kpgkIcffx0iSwxhuNI2,Em Beihold,Numb Little Bug,0.742,0.527,8,-6.892,0,0.0769,0.327,0.0,0.25,0.638,84.974,169238,4
Перу,3xRH6FPVtheDyNla3T1FE7,Muni Long,Hrs and Hrs,0.511,0.525,8,-4.595,0,0.183,0.604,0.0,0.111,0.661,139.885,204317,3
Перу,6QHXcb0eFwOKZOZ9bOFmxm,ALTÉGO,Toxic Pony,0.775,0.652,0,-9.906,1,0.152,0.00757,0.000598,0.105,0.922,143.08,198042,4
Перу,4aUnmZzTqfrETKCmE6zvaw,Anderson Neiff,Ela Já Tá Louca,0.747,0.848,10,-1.804,1,0.0747,0.142,0.0247,0.202,0.88,159.974,147574,4
Перу,1s4jVre4ZgBm3sVJP1NTrl,Sebastian Yatra,Melancólicos Anónimos,0.597,0.658,9,-5.088,1,0.0373,0.113,0.0,0.0994,0.543,112.523,199360,4
Перу,0hQNbQKW2dDATH1ngj4TI6,Kep1er,WA DA DA,0.785,0.907,10,-2.657,1,0.0938,0.00122,3.11e-06,0.213,0.685,126.004,183693,4
Перу,3Oww84xrmgjyr5J1ilOmAf,Luude,Down Under (feat. Colin Hay),0.308,0.86,11,-4.111,0,0.168,0.0116,0.000828,0.277,0.0387,171.835,158774,4
Перу,6YYeBYEpkiR84eCDNPBDoF,Ryan McCartan,Meant to Be Yours,0.505,0.589,6,-6.916,1,0.0852,0.514,0.0,0.058,0.585,99.648,205827,4
Перу,0sTlGEld0h8kIPZaKDYUf4,The Rare Occasions,Notion,0.309,0.883,9,-3.825,1,0.0808,0.0673,0.00111,0.0849,0.312,159.488,195121,4
Перу,2SxWZnlDPGrBA30dBf5X4l,Gonzalo Genek,A Veces,0.735,0.447,0,-7.921,1,0.0477,0.0355,6.97e-05,0.109,0.654,94.048,166769,4
Перу,46N06MnRwCzg9S9HHrilSm,castronit rodig,si te vieras desde mis ojos,0.674,0.399,1,-15.195,1,0.453,0.444,0.0,0.257,0.898,125.104,145889,5
Перу,79EkGysjP2dL5GdpeQjRxT,Coyote Theory,This Side of Paradise,0.306,0.664,9,-6.07,1,0.0276,0.432,7.5e-06,0.135,0.321,158.283,242010,4
Перу,5sAYqcQTEQbTbxdcqI4b8v,Emma Louise,Jungle,0.698,0.642,7,-8.905,0,0.0288,0.463,0.176,0.101,0.703,125.994,202907,4
Перу,0XwSRLD5OHM0ACuaVCq5wy,Betzabeth,Pacto,0.649,0.635,6,-5.719,0,0.0923,0.171,7.75e-06,0.14,0.572,170.068,198794,4
Перу,5TMLavqGRKNxgzMBrVpC9R,zzoilo,Mon Amour - Remix,0.748,0.761,2,-6.621,1,0.102,0.122,6.56e-06,0.0984,0.362,116.041,179940,4
Польша,5Y4LHpXT8uoLIvrQKkEToH,MRJokerOficjalnie.pl,Hejter,0.793,0.637,11,-8.605,0,0.386,0.216,0.0,0.125,0.799,84.062,151429,4
Польша,05EG9LwFCVjkoYEWzsrHHO,Tevvez,Legend,0.294,0.707,2,-5.418,1,0.0389,0.0408,0.106,0.0705,0.0395,149.94,189679,4
Польша,3zl4Mo9YzhvWMFoG7uVkXM,Jan-Rapowanie,Bąbelek,0.75,0.57,7,-10.996,1,0.296,0.502,0.0,0.0755,0.701,139.949,185013,4
Польша,5gflgO9EPbIBf16n5TKnQS,Zion & Lennox,Yo Voy (feat. Daddy Yankee),0.808,0.697,10,-5.899,1,0.241,0.041,0.0,0.0546,0.554,95.06,232020,4
Польша,6IVFyySW33VfordEuGDPHk,SB Maffija,Proste fakty,0.718,0.71,9,-5.454,1,0.191,0.284,0.0,0.147,0.792,144.059,218828,4
Польша,45GDh5cZcRVOAyQqZWxiUt,Jx.Zero,Playboy,0.819,0.563,1,-8.621,0,0.706,0.0126,0.0,0.21,0.599,158.017,152451,4
Польша,1kuw8HFbvgAg3tNqPj00Mb,SB Maffija,Lawenda,0.638,0.543,9,-8.076,1,0.0515,0.656,0.0,0.118,0.587,74.956,214253,4
Польша,4gUKSmeJ7TNcVzHcsGxRKK,SB Maffija,Łyk i buch,0.762,0.812,11,-5.495,1,0.132,0.459,0.000634,0.0795,0.612,99.995,165213,4
Польша,2I8EDARURigigunOxtg7oi,JELEEL!,DIVE IN!,0.705,0.753,6,-5.28,1,0.0485,0.000944,0.000127,0.385,0.368,140.023,100518,4
Польша,3o9kpgkIcffx0iSwxhuNI2,Em Beihold,Numb Little Bug,0.742,0.527,8,-6.892,0,0.0769,0.327,0.0,0.25,0.638,84.974,169238,4
Польша,46VMKEqHa2MLuZyPByUBO2,Dzharo & Khanza,"Слышь, Малая",0.937,0.67,2,-3.791,1,0.214,0.0191,3.17e-06,0.0973,0.969,140.079,96107,4
Польша,6zQPRiKYLdpAIn5HDtzDYc,Jamie Muscato,Meant to be Yours,0.552,0.632,6,-6.364,0,0.0962,0.398,0.0,0.227,0.464,97.998,210440,3
Польша,0jdcdrTpIzIZGBqBvkgEaC,Ben Reilly,Maytag (Tax Free),0.465,0.67,1,-6.57,1,0.297,0.0181,0.0,0.519,0.553,83.772,165550,4
Польша,0Mfjy6p9vZsfzbQReWdooZ,ooes,ночь,0.533,0.52,11,-10.101,0,0.0455,0.831,0.00365,0.148,0.233,89.943,149333,4
Польша,7hpBLxLtfKEAQzwsImHSKk,SB Maffija,Pancerz,0.665,0.57,2,-6.304,1,0.264,0.0909,0.0,0.14,0.455,179.975,173373,4
Польша,1eNqb8TO4gCE9aZRcfLAeE,Cheatz,Randka,0.751,0.429,5,-11.328,1,0.106,0.7,0.000443,0.148,0.368,90.0,106925,4
Польша,5HoGLRydfDTwIWGrTzJPbQ,Igo,Helena,0.727,0.705,7,-6.699,0,0.0312,0.124,0.00521,0.106,0.285,119.073,231933,4
Польша,3CcpNDehUVOLEzD5mf0tXt,Fukaj,To dla ciebie,0.694,0.62,10,-10.58,0,0.255,0.7,0.0,0.184,0.606,94.992,134560,4
Польша,6QHXcb0eFwOKZOZ9bOFmxm,ALTÉGO,Toxic Pony,0.775,0.652,0,-9.906,1,0.152,0.00757,0.000598,0.105,0.922,143.08,198042,4
Польша,5rcH7HIJH3l3eojjKmZWWi,SB Maffija,Agrest i bez,0.724,0.535,7,-7.48,0,0.0734,0.544,0.0,0.424,0.841,141.876,241027,4
Польша,79nEEoEPY2w8EXj9hjn5oc,Yung Lean,Ginseng Strip 2002,0.601,0.712,1,-9.433,1,0.0431,0.0848,0.0,0.479,0.386,114.998,154000,4
Польша,3Oww84xrmgjyr5J1ilOmAf,Luude,Down Under (feat. Colin Hay),0.308,0.86,11,-4.111,0,0.168,0.0116,0.000828,0.277,0.0387,171.835,158774,4
Польша,2fgsTIpGlD5odlua0y7gIQ,Sinéad O'Connor,Drink Before the War,0.508,0.265,8,-12.254,0,0.0316,0.537,0.0046,0.15,0.0973,123.936,323133,4
Польша,7BbaIYAdi3pg4MGl6PHwPv,Yeat,Monëy so big,0.693,0.575,2,-7.633,1,0.0906,0.121,0.0,0.104,0.353,138.016,160052,4
Польша,5Ci4cvMBSaCbrn5N531Ubz,Favst,dddd,0.73,0.771,4,-6.035,1,0.121,0.451,3.04e-06,0.73,0.784,90.021,175493,4
Польша,2K7xn816oNHJZ0aVqdQsha,The Neighbourhood,Softcore,0.575,0.568,9,-5.509,0,0.03,0.0484,0.000417,0.286,0.37,93.986,206280,4
Польша,7HnoHpIEEU9ddEG3b2Eg4f,Rogue Dave,Internal,0.589,0.724,1,-8.273,1,0.281,0.406,0.0229,0.115,0.0383,96.001,100580,4
Польша,4VtRHZ4tBDHaWltVAytlLY,Cat Burns,Go,0.663,0.251,6,-9.87,0,0.0435,0.88,0.0,0.0932,0.528,90.272,215000,4
Польша,6BDfLF0GoHND77V6BvFeBo,Żabson,Icey,0.772,0.674,2,-7.105,1,0.305,0.284,0.00055,0.145,0.353,169.879,149647,4
Польша,0Rq6JJwpZ9f1SU6Cfhgjv7,Nigo,Arya (feat. A$AP Rocky),0.958,0.478,7,-7.669,1,0.192,0.0823,0.0,0.126,0.379,120.042,162254,4
Польша,78kygHp1dvW1kncYjBgbe1,Ryan Castro,Mujeriego,0.758,0.621,9,-8.033,1,0.125,0.0628,0.0,0.0809,0.92,79.949,142500,4
