,country,track_id,artist_id,artist,title,popularity,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genre,artist_popularity,artist_followers
580,Доминиканская Республика,3rdAz1fbUfZxYgaCviYhRo,1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,Todo De Ti,84,True,0.78,0.719,3.0,-3.613,0.0,0.0506,0.302,0.000196,0.0931,0.336,127.962,199604.0,4.0,puerto rican pop,94,9856822
581,Доминиканская Республика,3rdAz1fbUfZxYgaCviYhRo,1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,Todo De Ti,84,True,0.78,0.719,3.0,-3.613,0.0,0.0506,0.302,0.000196,0.0931,0.336,127.962,199604.0,4.0,trap latino,94,9856822
582,Доминиканская Республика,78QcVmzxS0wIwuC2rpAauI,1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,2/Catorce,78,True,0.768,0.56,3.0,-3.497,1.0,0.0859,0.709,0.000791,0.115,0.372,112.084,205714.0,3.0,puerto rican pop,94,9856822
583,Доминиканская Республика,78QcVmzxS0wIwuC2rpAauI,1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,2/Catorce,78,True,0.768,0.56,3.0,-3.497,1.0,0.0859,0.709,0.000791,0.115,0.372,112.084,205714.0,3.0,trap latino,94,9856822
584,Доминиканская Республика,1FlL8ycld6uVDDyhV7P5FA,1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,Cúrame,88,True,0.765,0.625,9.0,-3.599,0.0,0.0548,0.584,0.00111,0.112,0.262,102.101,164706.0,4.0,puerto rican pop,94,9856822
585,Доминиканская Республика,1FlL8ycld6uVDDyhV7P5FA,1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,Cúrame,88,True,0.765,0.625,9.0,-3.599,0.0,0.0548,0.584,0.00111,0.112,0.262,102.101,164706.0,4.0,trap latino,94,9856822
586,Доминиканская Республика,3Fm7EFSuLlW8KqWTPIYLZH,1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,CAPRICHOSO,67,False,0.747,0.722,11.0,-5.065,0.0,0.055,0.067,0.0,0.137,0.318,125.96,167619.0,4.0,puerto rican pop,94,9856822
587,Доминиканская Республика,3Fm7EFSuLlW8KqWTPIYLZH,1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,CAPRICHOSO,67,False,0.747,0.722,11.0,-5.065,0.0,0.055,0.067,0.0,0.137,0.318,125.96,167619.0,4.0,trap latino,94,9856822
588,Испания,6mmPpaltUZK7xjNlBPQQ0p,1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,Desesperados,90,True,0.869,0.694,1.0,-3.35,0.0,0.0783,0.356,0.00125,0.0878,0.511,90.02,224997.0,4.0,puerto rican pop,94,9856822
589,Испания,6mmPpaltUZK7xjNlBPQQ0p,1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,Desesperados,90,True,0.869,0.694,1.0,-3.35,0.0,0.0783,0.356,0.00125,0.0878,0.511,90.02,224997.0,4.0,trap latino,94,9856822
590,Испания,1FlL8ycld6uVDDyhV7P5FA,1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,Cúrame,88,True,0.765,0.625,9.0,-3.599,0.0,0.0548,0.584,0.00111,0.112,0.262,102.101,164706.0,4.0,puerto rican pop,94,9856822
591,Испания,1FlL8ycld6uVDDyhV7P5FA,1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,Cúrame,88,True,0.765,0.625,9.0,-3.599,0.0,0.0548,0.584,0.00111,0.112,0.262,102.101,164706.0,4.0,trap latino,94,9856822
592,Испания,3rdAz1fbUfZxYgaCviYhRo,1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,Todo De Ti,84,True,0.78,0.719,3.0,-3.613,0.0,0.0506,0.302,0.000196,0.0931,0.336,127.962,199604.0,4.0,puerto rican pop,94,9856822
593,Испания,3rdAz1fbUfZxYgaCviYhRo,1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,Todo De Ti,84,True,0.78,0.719,3.0,-3.613,0.0,0.0506,0.302,0.000196,0.0931,0.336,127.962,199604.0,4.0,trap latino,94,9856822
594,Испания,3Fm7EFSuLlW8KqWTPIYLZH,1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,CAPRICHOSO,67,False,0.747,0.722,11.0,-5.065,0.0,0.055,0.067,0.0,0.137,0.318,125.96,167619.0,4.0,puerto rican pop,94,9856822
595,Испания,3Fm7EFSuLlW8KqWTPIYLZH,1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,CAPRICHOSO,67,False,0.747,0.722,11.0,-5.065,0.0,0.055,0.067,0.0,0.137,0.318,125.96,167619.0,4.0,trap latino,94,9856822
596,Колумбия,6mmPpaltUZK7xjNlBPQQ0p,1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,Desesperados,90,True,0.869,0.694,1.0,-3.35,0.0,0.0783,0.356,0.00125,0.0878,0.511,90.02,224997.0,4.0,puerto rican pop,94,9856822
597,Колумбия,6mmPpaltUZK7xjNlBPQQ0p,1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,Desesperados,90,True,0.869,0.694,1.0,-3.35,0.0,0.0783,0.356,0.00125,0.0878,0.511,90.02,224997.0,4.0,trap latino,94,9856822
598,Колумбия,3rdAz1fbUfZxYgaCviYhRo,1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,Todo De Ti,84,True,0.78,0.719,3.0,-3.613,0.0,0.0506,0.302,0.000196,0.0931,0.336,127.962,199604.0,4.0,puerto rican pop,94,9856822
599,Колумбия,3rdAz1fbUfZxYgaCviYhRo,1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,Todo De Ti,84,True,0.78,0.719,3.0,-3.613,0.0,0.0506,0.302,0.000196,0.0931,0.336,127.962,199604.0,4.0,trap latino,94,9856822
600,Колумбия,78QcVmzxS0wIwuC2rpAauI,1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,2/Catorce,78,True,0.768,0.56,3.0,-3.497,1.0,0.0859,0.709,0.000791,0.115,0.372,112.084,205714.0,3.0,puerto rican pop,94,9856822
601,Колумбия,78QcVmzxS0wIwuC2rpAauI,1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,2/Catorce,78,True,0.768,0.56,3.0,-3.497,1.0,0.0859,0.709,0.000791,0.115,0.372,112.084,205714.0,3.0,trap latino,94,9856822
602,Колумбия,1FlL8ycld6uVDDyhV7P5FA,1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,Cúrame,88,True,0.765,0.625,9.0,-3.599,0.0,0.0548,0.584,0.00111,0.112,0.262,102.101,164706.0,4.0,puerto rican pop,94,9856822
603,Колумбия,1FlL8ycld6uVDDyhV7P5FA,1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,Cúrame,88,True,0.765,0.625,9.0,-3.599,0.0,0.0548,0.584,0.00111,0.112,0.262,102.101,164706.0,4.0,trap latino,94,9856822
604,Мексика,6mmPpaltUZK7xjNlBPQQ0p,1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,Desesperados,90,True,0.869,0.694,1.0,-3.35,0.0,0.0783,0.356,0.00125,0.0878,0.511,90.02,224997.0,4.0,puerto rican pop,94,9856822
605,Мексика,6mmPpaltUZK7xjNlBPQQ0p,1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,Desesperados,90,True,0.869,0.694,1.0,-3.35,0.0,0.0783,0.356,0.00125,0.0878,0.511,90.02,224997.0,4.0,trap latino,94,9856822
606,Мексика,3rdAz1fbUfZxYgaCviYhRo,1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,Todo De Ti,84,True,0.78,0.719,3.0,-3.613,0.0,0.0506,0.302,0.000196,0.0931,0.336,127.962,199604.0,4.0,puerto rican pop,94,9856822
607,Мексика,3rdAz1fbUfZxYgaCviYhRo,1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,Todo De Ti,84,True,0.78,0.719,3.0,-3.613,0.0,0.0506,0.302,0.000196,0.0931,0.336,127.962,199604.0,4.0,trap latino,94,9856822
608,Панама,6mmPpaltUZK7xjNlBPQQ0p,1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,Desesperados,90,True,0.869,0.694,1.0,-3.35,0.0,0.0783,0.356,0.00125,0.0878,0.511,90.02,224997.0,4.0,puerto rican pop,94,9856822
609,Панама,6mmPpaltUZK7xjNlBPQQ0p,1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,Desesperados,90,True,0.869,0.694,1.0,-3.35,0.0,0.0783,0.356,0.00125,0.0878,0.511,90.02,224997.0,4.0,trap latino,94,9856822
610,Панама,3rdAz1fbUfZxYgaCviYhRo,1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,Todo De Ti,84,True,0.78,0.719,3.0,-3.613,0.0,0.0506,0.302,0.000196,0.0931,0.336,127.962,199604.0,4.0,puerto rican pop,94,9856822
611,Панама,3rdAz1fbUfZxYgaCviYhRo,1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,Todo De Ti,84,True,0.78,0.719,3.0,-3.613,0.0,0.0506,0.302,0.000196,0.0931,0.336,127.962,199604.0,4.0,trap latino,94,9856822
612,Панама,78QcVmzxS0wIwuC2rpAauI,1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,2/Catorce,78,True,0.768,0.56,3.0,-3.497,1.0,0.0859,0.709,0.000791,0.115,0.372,112.084,205714.0,3.0,puerto rican pop,94,9856822
613,Панама,78QcVmzxS0wIwuC2rpAauI,1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,2/Catorce,78,True,0.768,0.56,3.0,-3.497,1.0,0.0859,0.709,0.000791,0.115,0.372,112.084,205714.0,3.0,trap latino,94,9856822
614,Панама,1FlL8ycld6uVDDyhV7P5FA,1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,Cúrame,88,True,0.765,0.625,9.0,-3.599,0.0,0.0548,0.584,0.00111,0.112,0.262,102.101,164706.0,4.0,puerto rican pop,94,9856822
615,Панама,1FlL8ycld6uVDDyhV7P5FA,1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,Cúrame,88,True,0.765,0.625,9.0,-3.599,0.0,0.0548,0.584,0.00111,0.112,0.262,102.101,164706.0,4.0,trap latino,94,9856822
616,Перу,6mmPpaltUZK7xjNlBPQQ0p,1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,Desesperados,90,True,0.869,0.694,1.0,-3.35,0.0,0.0783,0.356,0.00125,0.0878,0.511,90.02,224997.0,4.0,puerto rican pop,94,9856822
617,Перу,6mmPpaltUZK7xjNlBPQQ0p,1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,Desesperados,90,True,0.869,0.694,1.0,-3.35,0.0,0.0783,0.356,0.00125,0.0878,0.511,90.02,224997.0,4.0,trap latino,94,9856822
618,Перу,3rdAz1fbUfZxYgaCviYhRo,1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,Todo De Ti,84,True,0.78,0.719,3.0,-3.613,0.0,0.0506,0.302,0.000196,0.0931,0.336,127.962,199604.0,4.0,puerto rican pop,94,9856822
619,Перу,3rdAz1fbUfZxYgaCviYhRo,1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,Todo De Ti,84,True,0.78,0.719,3.0,-3.613,0.0,0.0506,0.302,0.000196,0.0931,0.336,127.962,199604.0,4.0,trap latino,94,9856822
620,Перу,1FlL8ycld6uVDDyhV7P5FA,1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,Cúrame,88,True,0.765,0.625,9.0,-3.599,0.0,0.0548,0.584,0.00111,0.112,0.262,102.101,164706.0,4.0,puerto rican pop,94,9856822
621,Перу,1FlL8ycld6uVDDyhV7P5FA,1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,Cúrame,88,True,0.765,0.625,9.0,-3.599,0.0,0.0548,0.584,0.00111,0.112,0.262,102.101,164706.0,4.0,trap latino,94,9856822
622,Перу,78QcVmzxS0wIwuC2rpAauI,1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,2/Catorce,78,True,0.768,0.56,3.0,-3.497,1.0,0.0859,0.709,0.000791,0.115,0.372,112.084,205714.0,3.0,puerto rican pop,94,9856822
623,Перу,78QcVmzxS0wIwuC2rpAauI,1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,2/Catorce,78,True,0.768,0.56,3.0,-3.497,1.0,0.0859,0.709,0.000791,0.115,0.372,112.084,205714.0,3.0,trap latino,94,9856822
624,Перу,5bQLsyTrUaMQRfr6whwGe5,1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,Aquel Nap ZzZz,82,True,0.457,0.495,4.0,-6.044,1.0,0.0797,0.62,0.000228,0.109,0.311,79.513,295039.0,4.0,puerto rican pop,94,9856822
625,Перу,5bQLsyTrUaMQRfr6whwGe5,1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,Aquel Nap ZzZz,82,True,0.457,0.495,4.0,-6.044,1.0,0.0797,0.62,0.000228,0.109,0.311,79.513,295039.0,4.0,trap latino,94,9856822
626,Чили,6mmPpaltUZK7xjNlBPQQ0p,1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,Desesperados,90,True,0.869,0.694,1.0,-3.35,0.0,0.0783,0.356,0.00125,0.0878,0.511,90.02,224997.0,4.0,puerto rican pop,94,9856822
627,Чили,6mmPpaltUZK7xjNlBPQQ0p,1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,Desesperados,90,True,0.869,0.694,1.0,-3.35,0.0,0.0783,0.356,0.00125,0.0878,0.511,90.02,224997.0,4.0,trap latino,94,9856822
628,Эквадор,6mmPpaltUZK7xjNlBPQQ0p,1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,Desesperados,90,True,0.869,0.694,1.0,-3.35,0.0,0.0783,0.356,0.00125,0.0878,0.511,90.02,224997.0,4.0,puerto rican pop,94,9856822
629,Эквадор,6mmPpaltUZK7xjNlBPQQ0p,1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,Desesperados,90,True,0.869,0.694,1.0,-3.35,0.0,0.0783,0.356,0.00125,0.0878,0.511,90.02,224997.0,4.0,trap latino,94,9856822
630,Эквадор,3rdAz1fbUfZxYgaCviYhRo,1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,Todo De Ti,84,True,0.78,0.719,3.0,-3.613,0.0,0.0506,0.302,0.000196,0.0931,0.336,127.962,199604.0,4.0,puerto rican pop,94,9856822
631,Эквадор,3rdAz1fbUfZxYgaCviYhRo,1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,Todo De Ti,84,True,0.78,0.719,3.0,-3.613,0.0,0.0506,0.302,0.000196,0.0931,0.336,127.962,199604.0,4.0,trap latino,94,9856822
632,Эквадор,78QcVmzxS0wIwuC2rpAauI,1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,2/Catorce,78,True,0.768,0.56,3.0,-3.497,1.0,0.0859,0.709,0.000791,0.115,0.372,112.084,205714.0,3.0,puerto rican pop,94,9856822
633,Эквадор,78QcVmzxS0wIwuC2rpAauI,1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,2/Catorce,78,True,0.768,0.56,3.0,-3.497,1.0,0.0859,0.709,0.000791,0.115,0.372,112.084,205714.0,3.0,trap latino,94,9856822
634,Эквадор,1FlL8ycld6uVDDyhV7P5FA,1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,Cúrame,88,True,0.765,0.625,9.0,-3.599,0.0,0.0548,0.584,0.00111,0.112,0.262,102.101,164706.0,4.0,puerto rican pop,94,9856822
635,Эквадор,1FlL8ycld6uVDDyhV7P5FA,1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,Cúrame,88,True,0.765,0.625,9.0,-3.599,0.0,0.0548,0.584,0.00111,0.112,0.262,102.101,164706.0,4.0,trap latino,94,9856822
636,во всем мире,46IZ0fSY2mpAiktS3KOqds,4dpARuHxo51G3z768sgnrY,Adele,Easy On Me,90,False,0.604,0.366,5.0,-7.519,1.0,0.0282,0.578,0.0,0.133,0.13,141.981,224695.0,4.0,british soul,92,34957623
637,во всем мире,46IZ0fSY2mpAiktS3KOqds,4dpARuHxo51G3z768sgnrY,Adele,Easy On Me,90,False,0.604,0.366,5.0,-7.519,1.0,0.0282,0.578,0.0,0.133,0.13,141.981,224695.0,4.0,pop,92,34957623
638,во всем мире,46IZ0fSY2mpAiktS3KOqds,4dpARuHxo51G3z768sgnrY,Adele,Easy On Me,90,False,0.604,0.366,5.0,-7.519,1.0,0.0282,0.578,0.0,0.133,0.13,141.981,224695.0,4.0,pop soul,92,34957623
639,во всем мире,46IZ0fSY2mpAiktS3KOqds,4dpARuHxo51G3z768sgnrY,Adele,Easy On Me,90,False,0.604,0.366,5.0,-7.519,1.0,0.0282,0.578,0.0,0.133,0.13,141.981,224695.0,4.0,uk pop,92,34957623
640,Австралия,46IZ0fSY2mpAiktS3KOqds,4dpARuHxo51G3z768sgnrY,Adele,Easy On Me,90,False,0.604,0.366,5.0,-7.519,1.0,0.0282,0.578,0.0,0.133,0.13,141.981,224695.0,4.0,british soul,92,34957623
641,Австралия,46IZ0fSY2mpAiktS3KOqds,4dpARuHxo51G3z768sgnrY,Adele,Easy On Me,90,False,0.604,0.366,5.0,-7.519,1.0,0.0282,0.578,0.0,0.133,0.13,141.981,224695.0,4.0,pop,92,34957623
642,Австралия,46IZ0fSY2mpAiktS3KOqds,4dpARuHxo51G3z768sgnrY,Adele,Easy On Me,90,False,0.604,0.366,5.0,-7.519,1.0,0.0282,0.578,0.0,0.133,0.13,141.981,224695.0,4.0,pop soul,92,34957623
643,Австралия,46IZ0fSY2mpAiktS3KOqds,4dpARuHxo51G3z768sgnrY,Adele,Easy On Me,90,False,0.604,0.366,5.0,-7.519,1.0,0.0282,0.578,0.0,0.133,0.13,141.981,224695.0,4.0,uk pop,92,34957623
644,Австралия,3Kkjo3cT83cw09VJyrLNwX,4dpARuHxo51G3z768sgnrY,Adele,Oh My God,93,False,0.534,0.725,1.0,-3.906,1.0,0.046,0.091,0.0,0.0264,0.55,88.098,225149.0,4.0,british soul,92,34957623
645,Австралия,3Kkjo3cT83cw09VJyrLNwX,4dpARuHxo51G3z768sgnrY,Adele,Oh My God,93,False,0.534,0.725,1.0,-3.906,1.0,0.046,0.091,0.0,0.0264,0.55,88.098,225149.0,4.0,pop,92,34957623
646,Австралия,3Kkjo3cT83cw09VJyrLNwX,4dpARuHxo51G3z768sgnrY,Adele,Oh My God,93,False,0.534,0.725,1.0,-3.906,1.0,0.046,0.091,0.0,0.0264,0.55,88.098,225149.0,4.0,pop soul,92,34957623
647,Австралия,3Kkjo3cT83cw09VJyrLNwX,4dpARuHxo51G3z768sgnrY,Adele,Oh My God,93,False,0.534,0.725,1.0,-3.906,1.0,0.046,0.091,0.0,0.0264,0.55,88.098,225149.0,4.0,uk pop,92,34957623
648,Австрия,46IZ0fSY2mpAiktS3KOqds,4dpARuHxo51G3z768sgnrY,Adele,Easy On Me,90,False,0.604,0.366,5.0,-7.519,1.0,0.0282,0.578,0.0,0.133,0.13,141.981,224695.0,4.0,british soul,92,34957623
649,Австрия,46IZ0fSY2mpAiktS3KOqds,4dpARuHxo51G3z768sgnrY,Adele,Easy On Me,90,False,0.604,0.366,5.0,-7.519,1.0,0.0282,0.578,0.0,0.133,0.13,141.981,224695.0,4.0,pop,92,34957623
650,Австрия,46IZ0fSY2mpAiktS3KOqds,4dpARuHxo51G3z768sgnrY,Adele,Easy On Me,90,False,0.604,0.366,5.0,-7.519,1.0,0.0282,0.578,0.0,0.133,0.13,141.981,224695.0,4.0,pop soul,92,34957623
651,Австрия,46IZ0fSY2mpAiktS3KOqds,4dpARuHxo51G3z768sgnrY,Adele,Easy On Me,90,False,0.604,0.366,5.0,-7.519,1.0,0.0282,0.578,0.0,0.133,0.13,141.981,224695.0,4.0,uk pop,92,34957623
652,Бельгия,46IZ0fSY2mpAiktS3KOqds,4dpARuHxo51G3z768sgnrY,Adele,Easy On Me,90,False,0.604,0.366,5.0,-7.519,1.0,0.0282,0.578,0.0,0.133,0.13,141.981,224695.0,4.0,british soul,92,34957623
653,Бельгия,46IZ0fSY2mpAiktS3KOqds,4dpARuHxo51G3z768sgnrY,Adele,Easy On Me,90,False,0.604,0.366,5.0,-7.519,1.0,0.0282,0.578,0.0,0.133,0.13,141.981,224695.0,4.0,pop,92,34957623
654,Бельгия,46IZ0fSY2mpAiktS3KOqds,4dpARuHxo51G3z768sgnrY,Adele,Easy On Me,90,False,0.604,0.366,5.0,-7.519,1.0,0.0282,0.578,0.0,0.133,0.13,141.981,224695.0,4.0,pop soul,92,34957623
655,Бельгия,46IZ0fSY2mpAiktS3KOqds,4dpARuHxo51G3z768sgnrY,Adele,Easy On Me,90,False,0.604,0.366,5.0,-7.519,1.0,0.0282,0.578,0.0,0.133,0.13,141.981,224695.0,4.0,uk pop,92,34957623
656,Бельгия,3Kkjo3cT83cw09VJyrLNwX,4dpARuHxo51G3z768sgnrY,Adele,Oh My God,93,False,0.534,0.725,1.0,-3.906,1.0,0.046,0.091,0.0,0.0264,0.55,88.098,225149.0,4.0,british soul,92,34957623
657,Бельгия,3Kkjo3cT83cw09VJyrLNwX,4dpARuHxo51G3z768sgnrY,Adele,Oh My God,93,False,0.534,0.725,1.0,-3.906,1.0,0.046,0.091,0.0,0.0264,0.55,88.098,225149.0,4.0,pop,92,34957623
658,Бельгия,3Kkjo3cT83cw09VJyrLNwX,4dpARuHxo51G3z768sgnrY,Adele,Oh My God,93,False,0.534,0.725,1.0,-3.906,1.0,0.046,0.091,0.0,0.0264,0.55,88.098,225149.0,4.0,pop soul,92,34957623
659,Бельгия,3Kkjo3cT83cw09VJyrLNwX,4dpARuHxo51G3z768sgnrY,Adele,Oh My God,93,False,0.534,0.725,1.0,-3.906,1.0,0.046,0.091,0.0,0.0264,0.55,88.098,225149.0,4.0,uk pop,92,34957623
660,Великобритания,46IZ0fSY2mpAiktS3KOqds,4dpARuHxo51G3z768sgnrY,Adele,Easy On Me,90,False,0.604,0.366,5.0,-7.519,1.0,0.0282,0.578,0.0,0.133,0.13,141.981,224695.0,4.0,british soul,92,34957623
661,Великобритания,46IZ0fSY2mpAiktS3KOqds,4dpARuHxo51G3z768sgnrY,Adele,Easy On Me,90,False,0.604,0.366,5.0,-7.519,1.0,0.0282,0.578,0.0,0.133,0.13,141.981,224695.0,4.0,pop,92,34957623
662,Великобритания,46IZ0fSY2mpAiktS3KOqds,4dpARuHxo51G3z768sgnrY,Adele,Easy On Me,90,False,0.604,0.366,5.0,-7.519,1.0,0.0282,0.578,0.0,0.133,0.13,141.981,224695.0,4.0,pop soul,92,34957623
663,Великобритания,46IZ0fSY2mpAiktS3KOqds,4dpARuHxo51G3z768sgnrY,Adele,Easy On Me,90,False,0.604,0.366,5.0,-7.519,1.0,0.0282,0.578,0.0,0.133,0.13,141.981,224695.0,4.0,uk pop,92,34957623
664,Великобритания,3Kkjo3cT83cw09VJyrLNwX,4dpARuHxo51G3z768sgnrY,Adele,Oh My God,93,False,0.534,0.725,1.0,-3.906,1.0,0.046,0.091,0.0,0.0264,0.55,88.098,225149.0,4.0,british soul,92,34957623
665,Великобритания,3Kkjo3cT83cw09VJyrLNwX,4dpARuHxo51G3z768sgnrY,Adele,Oh My God,93,False,0.534,0.725,1.0,-3.906,1.0,0.046,0.091,0.0,0.0264,0.55,88.098,225149.0,4.0,pop,92,34957623
666,Великобритания,3Kkjo3cT83cw09VJyrLNwX,4dpARuHxo51G3z768sgnrY,Adele,Oh My God,93,False,0.534,0.725,1.0,-3.906,1.0,0.046,0.091,0.0,0.0264,0.55,88.098,225149.0,4.0,pop soul,92,34957623
667,Великобритания,3Kkjo3cT83cw09VJyrLNwX,4dpARuHxo51G3z768sgnrY,Adele,Oh My God,93,False,0.534,0.725,1.0,-3.906,1.0,0.046,0.091,0.0,0.0264,0.55,88.098,225149.0,4.0,uk pop,92,34957623
668,Дания,46IZ0fSY2mpAiktS3KOqds,4dpARuHxo51G3z768sgnrY,Adele,Easy On Me,90,False,0.604,0.366,5.0,-7.519,1.0,0.0282,0.578,0.0,0.133,0.13,141.981,224695.0,4.0,british soul,92,34957623
669,Дания,46IZ0fSY2mpAiktS3KOqds,4dpARuHxo51G3z768sgnrY,Adele,Easy On Me,90,False,0.604,0.366,5.0,-7.519,1.0,0.0282,0.578,0.0,0.133,0.13,141.981,224695.0,4.0,pop,92,34957623
670,Дания,46IZ0fSY2mpAiktS3KOqds,4dpARuHxo51G3z768sgnrY,Adele,Easy On Me,90,False,0.604,0.366,5.0,-7.519,1.0,0.0282,0.578,0.0,0.133,0.13,141.981,224695.0,4.0,pop soul,92,34957623
671,Дания,46IZ0fSY2mpAiktS3KOqds,4dpARuHxo51G3z768sgnrY,Adele,Easy On Me,90,False,0.604,0.366,5.0,-7.519,1.0,0.0282,0.578,0.0,0.133,0.13,141.981,224695.0,4.0,uk pop,92,34957623
672,Израиль,46IZ0fSY2mpAiktS3KOqds,4dpARuHxo51G3z768sgnrY,Adele,Easy On Me,90,False,0.604,0.366,5.0,-7.519,1.0,0.0282,0.578,0.0,0.133,0.13,141.981,224695.0,4.0,british soul,92,34957623
673,Израиль,46IZ0fSY2mpAiktS3KOqds,4dpARuHxo51G3z768sgnrY,Adele,Easy On Me,90,False,0.604,0.366,5.0,-7.519,1.0,0.0282,0.578,0.0,0.133,0.13,141.981,224695.0,4.0,pop,92,34957623
674,Израиль,46IZ0fSY2mpAiktS3KOqds,4dpARuHxo51G3z768sgnrY,Adele,Easy On Me,90,False,0.604,0.366,5.0,-7.519,1.0,0.0282,0.578,0.0,0.133,0.13,141.981,224695.0,4.0,pop soul,92,34957623
675,Израиль,46IZ0fSY2mpAiktS3KOqds,4dpARuHxo51G3z768sgnrY,Adele,Easy On Me,90,False,0.604,0.366,5.0,-7.519,1.0,0.0282,0.578,0.0,0.133,0.13,141.981,224695.0,4.0,uk pop,92,34957623
676,Индонезия,46IZ0fSY2mpAiktS3KOqds,4dpARuHxo51G3z768sgnrY,Adele,Easy On Me,90,False,0.604,0.366,5.0,-7.519,1.0,0.0282,0.578,0.0,0.133,0.13,141.981,224695.0,4.0,british soul,92,34957623
677,Индонезия,46IZ0fSY2mpAiktS3KOqds,4dpARuHxo51G3z768sgnrY,Adele,Easy On Me,90,False,0.604,0.366,5.0,-7.519,1.0,0.0282,0.578,0.0,0.133,0.13,141.981,224695.0,4.0,pop,92,34957623
678,Индонезия,46IZ0fSY2mpAiktS3KOqds,4dpARuHxo51G3z768sgnrY,Adele,Easy On Me,90,False,0.604,0.366,5.0,-7.519,1.0,0.0282,0.578,0.0,0.133,0.13,141.981,224695.0,4.0,pop soul,92,34957623
679,Индонезия,46IZ0fSY2mpAiktS3KOqds,4dpARuHxo51G3z768sgnrY,Adele,Easy On Me,90,False,0.604,0.366,5.0,-7.519,1.0,0.0282,0.578,0.0,0.133,0.13,141.981,224695.0,4.0,uk pop,92,34957623
680,Ирландия,46IZ0fSY2mpAiktS3KOqds,4dpARuHxo51G3z768sgnrY,Adele,Easy On Me,90,False,0.604,0.366,5.0,-7.519,1.0,0.0282,0.578,0.0,0.133,0.13,141.981,224695.0,4.0,british soul,92,34957623
681,Ирландия,46IZ0fSY2mpAiktS3KOqds,4dpARuHxo51G3z768sgnrY,Adele,Easy On Me,90,False,0.604,0.366,5.0,-7.519,1.0,0.0282,0.578,0.0,0.133,0.13,141.981,224695.0,4.0,pop,92,34957623
682,Ирландия,46IZ0fSY2mpAiktS3KOqds,4dpARuHxo51G3z768sgnrY,Adele,Easy On Me,90,False,0.604,0.366,5.0,-7.519,1.0,0.0282,0.578,0.0,0.133,0.13,141.981,224695.0,4.0,pop soul,92,34957623
